Taxa de aprendizado,Nº de neuronios camada escondida,Função de ativação 1,Função de ativação 2,Acurácia,Erro médio,Desvio padrão de erro,Erros de treinamento por época,Erros de validação por época
0.0005,50,sigmoid,tanh,0.916083916083916,0.011774992414206736,0.02751735507208607,"[0.09418895706870267, 0.06975432508378264, 0.06485243223256308, 0.05971470560439323, 0.05493922335495141, 0.05044694655541333, 0.046349263917139484, 0.042679077027198795, 0.03963855222450019, 0.03685374171609765, 0.03442781013117549, 0.03231221928369662, 0.030345712923725163, 0.02861665086113084, 0.02714220739946008, 0.025591819563570147, 0.024422873790508927, 0.023119664064851216, 0.022027017130695745, 0.021142954168300865, 0.02024134374217794, 0.019346805307042136, 0.018571080267396397, 0.017866085965002023, 0.017136935159342087, 0.016492558027231666, 0.015879551383495828, 0.015315095131872772, 0.014707109631498875, 0.01426215411253031, 0.013765962622735134, 0.013317431022979425, 0.012852257213833708, 0.01249882206143403, 0.012078536436534318, 0.011731804023026694, 0.011297707093050061, 0.011014984830052438, 0.01064516543438904, 0.010361873451297517, 0.010018790291850531, 0.009751235758476532, 0.009419627826939515, 0.00923516839359335, 0.008888254434051335, 0.008770285674952302, 0.0084991740084102, 0.008279549950192549, 0.00798081254807603, 0.00783891949331161, 0.007644369003622142, 0.007415890255565437, 0.007194096952420786, 0.0070861613620506175, 0.006890068384048703, 0.006677502593890002, 0.0066391652825691155, 0.006405115464817992, 0.006268947203494606, 0.006114215040658565, 0.005920434304288664, 0.005843733312064225, 0.0056972142932040365, 0.005601798106664705, 0.0054292056107189965, 0.005320665811922221, 0.00523103755077294, 0.005070719205612958, 0.005058938925204166, 0.004868676144560508, 0.00479362114031091, 0.00466889780059596, 0.004635499920275275, 0.004503355262327936, 0.004394940409949249, 0.004346156584456278, 0.004241447663194143, 0.00414189699515862, 0.00407093218301865, 0.004032127122930548, 0.003939426235605747, 0.003853399624779922, 0.003761295349426908, 0.00372875086280243, 0.0036207840716341866, 0.00355625877003194, 0.0035086133093051117, 0.003427442551638014, 0.0033570499806892394, 0.003328071244986085, 0.003265556950642013, 0.0031956018533130645, 0.0031423531961384966, 0.003082277381549511, 0.003019675740731355, 0.002989359200954018, 0.002941719789439873, 0.0028621221248050057, 0.0028361658796191647, 0.0027627752861414845, 0.002725540833568934, 0.002665222169761323, 0.0026189888670559566, 0.0026134904249547333, 0.002536441935930479, 0.0025114427640483303, 0.0024723534342901794, 0.0024251424511454846, 0.002350555311513297, 0.0023269477470735404, 0.0023109036629442646, 0.002290794400672484, 0.0022338462092867887, 0.002187868350318033, 0.002161338536000481, 0.0021371097275966196, 0.0020787553712190462, 0.002056411832865085, 0.0020292273089064098, 0.002006516422088746, 0.0019451188139020903, 0.0019118949154196903, 0.0018911658475485467, 0.0018915510282116927, 0.0018358141181078042, 0.0018347143299994898, 0.0017949352597533342, 0.001768518739347515, 0.0017451530059335273, 0.001712904146984402, 0.0016913394801766463, 0.00166001154369996, 0.0016358603098456193, 0.0016224782396710039, 0.0015870634773082872, 0.0015806183382129422, 0.0015461562827683755, 0.0015343448133354235, 0.0014641308700572386, 0.0014852858959844215, 0.0014474251396395844, 0.0014461438338521713, 0.001399167902039379, 0.0013845795426322843, 0.0013418575827262998, 0.0013391507433881931, 0.0013287309208870385, 0.0013201287499597057, 0.0013080192969187005, 0.0012642005313440714, 0.0012516772424271334, 0.0012486597784145742, 0.001203900187138286, 0.0012144719323797068, 0.0011861140518412824, 0.0011761032440451918, 0.001159119665842781, 0.0011464553946744613, 0.001116468586406388, 0.0011269317533636628, 0.0011061211440062085, 0.0010814723902633492, 0.0010694212040111692, 0.0010592313131997217, 0.0010314981417549327, 0.0010125084848695526, 0.0010179607128144015, 0.0010016460631624491, 0.0009868894878719823, 0.0009699554558114445, 0.0009544072069925767, 0.0009569404882169678, 0.00093085923260646, 0.0009387869703816882, 0.000915949478569822, 0.0008959245757472151, 0.0008794246809863322, 0.0008793409679071404, 0.0008641269889942105, 0.0008556911152914385, 0.0008558362061577501, 0.0008435588818885765, 0.0008227723220732974, 0.0008157612766617848, 0.0008159673198089846, 0.0007814344676608632, 0.0007876567277666205, 0.0007688591406349814, 0.000778713453557768, 0.0007494341019760368, 0.0007444773574926215, 0.0007307385275949788, 0.0007253818827749254, 0.0007121541588901939, 0.0007162703774800833, 0.0006995974689790691, 0.0006986280246422781, 0.0006847698699992283, 0.0006809308898162523, 0.0006764290139723287, 0.0006659366025884484, 0.0006581010783846379, 0.0006348520837442732, 0.0006441344834617267, 0.0006375949795579138, 0.0006216855001807107, 0.0006223155984036254, 0.0006134606701765649, 0.000600686812994267, 0.0005963949406353147, 0.0005926766195932493, 0.0005851111162990351, 0.000580297153483666, 0.0005712999210263398, 0.0005626570829686227, 0.0005505726741790392, 0.0005603598960232353, 0.000535740358515048, 0.0005391793894346732, 0.0005365731724428192, 0.0005247072666157847, 0.0005162347156029203, 0.000520994227467582, 0.000506750077681344, 0.0005099285823661604, 0.0004951348222360793, 0.0004894717108834674, 0.0004948803795102705, 0.00047769582849105347, 0.00047273593490314633, 0.00047670594608051304, 0.0004712350242423859, 0.0004647808022129185, 0.00046163640949615305, 0.0004525732693955259, 0.0004481543458797607, 0.00044151751037550764, 0.0004414277200635363, 0.0004442896710555071, 0.000432640063530108, 0.00042450406642416605, 0.0004227155731909246, 0.0004189995807197487, 0.0004105146540692123, 0.00041142358836487636, 0.0004058871342019315, 0.000401033132124921, 0.00039546522811657214, 0.0003888022464650679, 0.0003915227567866912, 0.0003865303511681636, 0.00038131607088304925, 0.00037846811651023817, 0.0003762543483875027, 0.00037678501722110944, 0.00037151213613535744, 0.00036039619415950523, 0.0003610036635623236, 0.00034996102420788215, 0.0003506638500186136, 0.00034887395529431927, 0.00034357345267421827, 0.0003404762947891739, 0.00033696862268792405, 0.00034036507279097363, 0.0003319792812955608, 0.00032779118204253536, 0.0003259232679986506, 0.00031789138461613744, 0.00032301039960218043, 0.00032098994731843185, 0.0003150932512640415, 0.00030754342092236713, 0.0003129213694237334, 0.00030471582847832853, 0.00030310492066063676, 0.00030204578221396615, 0.0003005829479321622, 0.00029384952113299114, 0.00029151985115741843, 0.0002888870953543792, 0.00029037547950449015, 0.00028039451479610624, 0.0002838431647809739, 0.00028141120791172816, 0.0002765268279176363, 0.00027931725392125984, 0.0002732951296206058, 0.0002673260186632547, 0.0002691758697411011, 0.00026516267700329315, 0.0002646490367004198, 0.00026033232193310187, 0.000256710431816591, 0.00025793598670195163, 0.00025016003487549787, 0.0002531951467634083, 0.00025111869077484275, 0.0002477560397688054, 0.00024451256419727533, 0.0002382381493074048, 0.00024270082813745807, 0.00023951869337652352, 0.0002385203565947066, 0.00023315805010266775, 0.00023306743775014944, 0.00023392131486684776, 0.00022731569585025945, 0.0002314301238625255, 0.00022528606412899738, 0.00021944953692779994, 0.0002241807693905082, 0.00021977163882840506, 0.00021744336304565772, 0.00021754010074851083, 0.00021207069516257935, 0.00021100746256869318, 0.00020961434163553632, 0.0002061686789767347, 0.00020864853662263687, 0.0002074745719690805, 0.00020238441242660188, 0.00020347926454928188, 0.00020093133556718702, 0.00019716978913225726, 0.00019591354780093892, 0.00019932755498910804, 0.00019632105746873876, 0.00019242096447110414, 0.00019247394493259685, 0.0001904881926028357, 0.00019022043456108038, 0.00018877154745412114, 0.00018417087246974212, 0.00018502531360090727, 0.00018130755905961313, 0.0001846279842611037, 0.00018244044467578447, 0.00017977038682623835, 0.00018025717179170184, 0.00017614435302844004, 0.00017701812505875353, 0.00017421848084560768, 0.00017269620639154927, 0.0001702753907626446, 0.0001727502845573833, 0.00016626327956908527, 0.00016941504215485726, 0.0001669362397770381, 0.00016400961226674553, 0.00016338051462238022, 0.00016138415216418426, 0.0001619277462185092, 0.00015727394813110668, 0.00015977861066249078, 0.0001588223520639053, 0.00015608054986517318, 0.00015289304930798532, 0.0001549737566828359, 0.00015092932741859723, 0.00015335525887194698, 0.0001512009632822555, 0.00014892717569916516, 0.00015005239292454963, 0.00014782515350131667, 0.00014626216917253902, 0.0001441958110563279, 0.00014505887204024754, 0.00014298303985535213, 0.00014318677537088423, 0.0001427123736966477, 0.00013772534356489396, 0.00013934997397457917, 0.00013876307830749986, 0.00013724282299709204, 0.00013768091249024788, 0.00013656349276594128, 0.00013490793765697163, 0.0001347659343781754, 0.0001332465422109741, 0.00013132988541305772, 0.00013239746087560675, 0.0001308885438140556, 0.00012887779639476118, 0.00013050728875013093, 0.00012788247885290013, 0.00012736486413044134, 0.00012676492029440152, 0.00012629525840678204, 0.00012319443972509333, 0.00012452612390436937, 0.00012271248135832134, 0.00012208982533490115, 0.00012193497998528368, 0.00012121874137338403, 0.00011760756682984257, 0.0001195945341919254, 0.00011707034147017388, 0.00011645897645854881, 0.00011850997075190911, 0.00011618938164993702, 0.00011386178591980668, 0.00011384989150182177, 0.00011488480479288344, 0.000113171705002594, 0.0001129616666901926, 0.00011195916853295494, 0.00010924158462482489, 0.00010845394646249025, 0.00010996746586534668, 0.00010759747459122196, 0.00010881592821024228, 0.00010655064963813033, 0.0001083811001042254, 0.00010527417670441402, 0.00010554167385470886, 0.00010505996343865711, 0.0001041997456770437, 0.00010306322563458697, 0.00010249257409277457, 0.00010171419697706377, 0.00010188113989476325, 9.9549150117534e-05, 0.00010168440887487574, 9.945567176810162e-05, 9.828202391154918e-05, 9.87033349599226e-05, 9.809296399625609e-05, 9.635814583573571e-05, 9.611921201995395e-05, 9.68246722007006e-05, 9.539906491204044e-05, 9.402768309650194e-05, 9.473351308028846e-05, 9.395822753232073e-05, 9.300603835907809e-05, 9.238232696629258e-05, 9.18380093767866e-05, 9.169171728542709e-05, 9.164449435380791e-05, 8.98188693722516e-05, 8.870044438251763e-05, 8.893350669852012e-05, 8.943246322828815e-05, 8.951066703119776e-05, 8.706384841293374e-05, 8.741556489877877e-05, 8.723985725440625e-05, 8.580112905435115e-05, 8.590643816524886e-05, 8.603563407228244e-05, 8.493373114002787e-05, 8.443720904376249e-05, 8.325574589795029e-05, 8.364853111496629e-05, 8.39900212503582e-05, 8.091606298189771e-05, 8.229724709204705e-05, 8.183960311784103e-05, 8.116882824608609e-05, 7.971572019995582e-05, 7.972608411874366e-05, 7.968853162053068e-05, 7.873111282374544e-05, 7.90496701779844e-05, 7.929970998078427e-05, 7.761682820566245e-05, 7.850759816287108e-05, 7.699302121402771e-05, 7.678752912544365e-05, 7.550142548539736e-05, 7.596621369504596e-05, 7.632972982015126e-05, 7.556261467157279e-05, 7.342422237141235e-05, 7.398623748444322e-05, 7.358693391415876e-05, 7.368552120444433e-05, 7.372606521909262e-05, 7.215198587820906e-05, 7.131986667976865e-05, 7.275878105845765e-05, 7.163101423972418e-05, 7.135292124232062e-05, 6.992658051440107e-05, 7.021671461187006e-05, 7.013114436633046e-05, 6.984518300980259e-05, 6.876521388335746e-05, 6.920452361210347e-05, 6.783510911629512e-05, 6.818813970408045e-05, 6.715334606998182e-05, 6.760646683055891e-05, 6.744350954324252e-05, 6.668198662910793e-05, 6.670231077549049e-05, 6.585118192363019e-05, 6.604499349568567e-05, 6.568154009071501e-05]","[0.07209209066110628, 0.06742929376956908, 0.06251941253056068, 0.05817793935707548, 0.0541223260471327, 0.05047100186956293, 0.046863732508082116, 0.044728366455409195, 0.041788828237576556, 0.03959409389056538, 0.0376672142766286, 0.03606621215220964, 0.03475763864786673, 0.03285254196585688, 0.031669133775509416, 0.030590842838503305, 0.02908128269732401, 0.028766586522603218, 0.027759901175370135, 0.02695417232076223, 0.02629254363838888, 0.025378650989802576, 0.025279450412979607, 0.02434884287791818, 0.023821203260594094, 0.023103788586641433, 0.022648873207640433, 0.022378455695182535, 0.021980978210564814, 0.021662774162109287, 0.021097809563002813, 0.020654587938198778, 0.020693108744591668, 0.019980406525158072, 0.01957769160433528, 0.019427845568561704, 0.019374534906583148, 0.018990916612677638, 0.018639693591845884, 0.018277777443956762, 0.018368137924216224, 0.018194725389681452, 0.01813558359298783, 0.017623330898389678, 0.018163654506721603, 0.017512276794511835, 0.017237307161556612, 0.016859499481224526, 0.017237197251214295, 0.016844213869612962, 0.016971191270990983, 0.016551535656006366, 0.016848630550234858, 0.01635978110944866, 0.016245656233677026, 0.01654812772816528, 0.015988561547407742, 0.015699141601204638, 0.01582245874404956, 0.01573979577576136, 0.015922349522985765, 0.015563726037635766, 0.015728912347944667, 0.01539532843202459, 0.015283938770965622, 0.015123752730916224, 0.015195642617580506, 0.015043658569256522, 0.01524364334659049, 0.015010568922702519, 0.015115102451825986, 0.01524367744596543, 0.014656852780745192, 0.01461975065166169, 0.015006661906033083, 0.014538436291169906, 0.014598712138637854, 0.014555694926378086, 0.01442800218751271, 0.014777868191924243, 0.01431816868994511, 0.014432629797020842, 0.01427149691519538, 0.014323116412869211, 0.014337091373619352, 0.014084633779541817, 0.014004511202515122, 0.014276734540523498, 0.014584737303619201, 0.01417721817972939, 0.01413287615296634, 0.014085488678357615, 0.013832173641068757, 0.013852317664712002, 0.014021526579293751, 0.01401469927521702, 0.014018052736260623, 0.014017277859054976, 0.013840137384050637, 0.013801406358473498, 0.013904861533250447, 0.01363783690611668, 0.013725855139141659, 0.013856481683237566, 0.013492074665844348, 0.013648952609508814, 0.01378251475797009, 0.013480577691892759, 0.013776784935133929, 0.01362154022429626, 0.013545183431243914, 0.013634650664719609, 0.01343261522853325, 0.01358895232816781, 0.01355053882246973, 0.013346415006472987, 0.013420179238764644, 0.013638621689006838, 0.013499181449051791, 0.013357507808679791, 0.013424114718804872, 0.01364272757354749, 0.013346561110217895, 0.013393835033862265, 0.013425228418713887, 0.013288695118862076, 0.013312310354613072, 0.013320181424967483, 0.013255171937923674, 0.013193701499550821, 0.013209486973401071, 0.013245933266787874, 0.013333075488268713, 0.01331033127276911, 0.013194113476227029, 0.013233761082679513, 0.013222216494276202, 0.013151165869126612, 0.01347826667965885, 0.013125122035692325, 0.013323453487810048, 0.013151853104504738, 0.013366523148880784, 0.013210042165608967, 0.012931454994712693, 0.013191530966615437, 0.013251519014407652, 0.013198037879903953, 0.013071018173003986, 0.013062206022416074, 0.013021051783674, 0.013107734417485601, 0.01323739038383017, 0.013048761346948783, 0.013201155459525214, 0.013159654935267698, 0.013185593880434072, 0.013154819922645864, 0.012945161691439442, 0.012977130008927489, 0.013159053071517861, 0.012968077642045588, 0.012972898777275997, 0.012937133807327183, 0.012909327023160565, 0.013107038504483129, 0.01294549966186643, 0.012869930157698587, 0.012915298872433619, 0.012986775792267168, 0.012972595092195307, 0.012929415145200452, 0.012830561072461034, 0.012924190078612409, 0.012872049918918613, 0.01292524120428925, 0.012863769272303397, 0.012861349740286687, 0.012877635076366498, 0.012877198188476262, 0.01290157209043983, 0.012873919419339599, 0.012845868197349473, 0.012832247455772928, 0.01277839686854493, 0.012786934782102565, 0.012874623550999335, 0.01288411399287805, 0.012823187319064212, 0.012750090017018998, 0.012844153873139705, 0.012824749185902077, 0.012876680100308895, 0.012878291610373708, 0.012794438425795692, 0.012770999103832217, 0.01273389406277834, 0.012756594978023549, 0.012732100880634803, 0.01276492355791422, 0.012798690736904796, 0.012894397229873865, 0.012979663294933167, 0.012787661742583499, 0.012724000539689294, 0.01273740622796058, 0.012769038870296897, 0.012821014781928118, 0.012683827893803765, 0.012732731032802914, 0.012759364106614692, 0.012864713654703383, 0.012798812629831168, 0.012812928650067888, 0.012715055076173402, 0.012865790280139615, 0.012814534128569994, 0.012708889864775665, 0.012756592997292213, 0.012764081253133318, 0.012624441463358586, 0.012738495956934994, 0.012662748024746658, 0.012628804580962574, 0.01270878001307461, 0.012724582293139467, 0.012640082874807371, 0.012613945896956726, 0.012702004350528337, 0.012711162872063662, 0.012756123956839125, 0.012692436773479737, 0.012723662698054581, 0.012728105558613109, 0.01267722233589093, 0.012635546240473649, 0.012624011281997702, 0.012636329437183146, 0.01264241640309348, 0.012658963931798337, 0.012611282133552781, 0.012559517500766679, 0.012666916517010395, 0.012579805309274637, 0.012636810252468711, 0.012673848072413667, 0.012620073458055037, 0.012647379451876325, 0.01264024875882479, 0.012574599702127551, 0.01253811293556392, 0.01258975031978697, 0.01264434187887343, 0.012657547020447154, 0.012661005154518307, 0.01262073610433833, 0.012665013019820915, 0.012557469103424203, 0.012596874595077608, 0.012525921321403415, 0.012574410497333738, 0.012634954619388487, 0.01262609440910498, 0.012611652563736893, 0.012632514200557344, 0.012581310930307137, 0.01262131611970251, 0.012667438154411063, 0.012536365986490031, 0.012570182373702388, 0.012517517279770749, 0.01260313205917844, 0.01259144204786715, 0.012539062455174867, 0.012652703196350555, 0.012598259737117952, 0.012626399119076077, 0.012571233661037979, 0.012580088840154614, 0.012563582702237747, 0.012598086678762775, 0.012606640364998725, 0.012557879382889676, 0.012540583717292993, 0.012543389629938563, 0.012587803827252001, 0.012539061235009598, 0.01253371438899811, 0.012580139630514277, 0.01258714027429733, 0.012587227729674069, 0.012563595649599925, 0.012541605325377521, 0.012525788617883914, 0.012546515296925059, 0.01253282001725941, 0.012515955140523855, 0.012499401865684769, 0.012546504000921194, 0.012511834876930757, 0.01253153450066192, 0.012521478603629926, 0.012533868689774023, 0.012563995621331767, 0.012602138968329627, 0.012595002886368648, 0.01257078943823215, 0.012582318722886544, 0.012551885075047415, 0.012528971915425176, 0.0124592199916532, 0.012507625634716059, 0.012504903507577889, 0.01250077298308535, 0.012483876104070245, 0.012492392931557395, 0.012499877615999586, 0.012540758642905088, 0.01255950451012608, 0.012506546151572873, 0.012516348586719248, 0.012541140712467065, 0.012501320996022703, 0.012508551036848984, 0.012506928370929472, 0.012508632046853242, 0.012517042961476923, 0.012503792721933856, 0.012484088161332334, 0.012485568139294242, 0.012514059830674525, 0.012505869576336584, 0.012489943848767626, 0.012526122459987628, 0.012488408207353613, 0.01249195059085904, 0.012488513420031941, 0.01247389015478918, 0.012463742576183092, 0.012488124098063096, 0.012462792090388355, 0.012428350506277728, 0.012456899117711003, 0.012499349070952931, 0.012501999458803922, 0.012473546344571032, 0.012479113401082568, 0.012488341604779964, 0.012520762465132692, 0.012456410719687698, 0.012467396318861266, 0.012452423548677956, 0.01250023905146994, 0.012483019438537838, 0.012488876704839887, 0.012485732328096343, 0.012479159571819533, 0.012463201983574649, 0.012493571337748106, 0.012499167909014636, 0.012492273616672319, 0.012467586512764318, 0.012484243284334194, 0.012466228921788721, 0.012432436180129876, 0.012449046107578556, 0.012474739933762118, 0.012489268405375564, 0.012518255333968036, 0.012466247375222976, 0.012468226313584492, 0.012460708307175106, 0.012442727125110967, 0.012449757807858172, 0.012445295524219194, 0.012461715460807092, 0.012465560503493083, 0.012459712688578373, 0.012460784171799253, 0.012487823127958531, 0.012440548933324084, 0.012449690788736366, 0.01243835762584772, 0.012453903087848729, 0.01245889242009336, 0.012469622338129973, 0.01245479402299689, 0.012446324331257417, 0.012443430616271576, 0.012445194519999224, 0.012447815422557526, 0.012457032245378804, 0.012435387980451197, 0.012423125589837868, 0.012438203422458466, 0.012457958760905694, 0.012454908439330293, 0.012456361500839608, 0.012449819269569106, 0.01243566883890997, 0.012419607563129636, 0.012448750369707419, 0.012463794087592043, 0.01246769294498717, 0.012433903689264943, 0.012437610772855441, 0.012413366996533396, 0.01242657240702777, 0.012413030657145687, 0.012430264208623025, 0.012422927762817854, 0.012435737078446132, 0.012420754833216977, 0.012452414784451622, 0.01242929992002814, 0.012455691757335009, 0.01245074771286543, 0.012444023851659517, 0.012448085532436166, 0.012419806205924883, 0.01239314893217052, 0.012416962569902731, 0.012425418548471873, 0.012427959445993774, 0.01241926372918964, 0.01241639453728662, 0.012423770646309356, 0.01242150648946866, 0.012412746088816186, 0.01243278060387153, 0.012423003620589445, 0.01243609268928362, 0.01242121314100832, 0.012427237088851404, 0.012418473552276082, 0.012411298632416249, 0.012432242035385095, 0.01244122133112743, 0.012433351874457228, 0.012423449579438205, 0.012412280256438202, 0.012399470360120676, 0.01240948735529036, 0.012431013136741819, 0.012412668900039746, 0.012425299551161924, 0.012444593340597302, 0.012427198699024934, 0.01244263612030988, 0.012432333738505753, 0.012400830538045433, 0.012417022233003085, 0.012406300057932886, 0.01243052703097023, 0.012429292320251738, 0.012431428315023517, 0.012427795787540842, 0.012414209526434171, 0.01241049080677468, 0.012403441777927468, 0.012413132585911823, 0.012406219188704843, 0.012398491380020821, 0.012409540901426206, 0.012397617330936812, 0.012394650449109573, 0.01240225372650176, 0.012378150174629784, 0.012372278632493168, 0.012397570569313803, 0.012409703348575937, 0.012411830905116428, 0.012393917316285316, 0.01239945355540925, 0.012404080328531531, 0.01241653151984267, 0.012402834598266457, 0.01240481203147854, 0.012395134917766337, 0.01239892106834415, 0.012412979539307476, 0.01241812642908363, 0.012400849785466486, 0.012417523680315632, 0.012419245308841226, 0.012398451155949224, 0.012410118602020253, 0.012409324365924871, 0.012401597028405516, 0.012395722472702994, 0.012415620978944754, 0.012411483940745946, 0.012412067329345529, 0.012410713945872275, 0.012413797362741723, 0.012411980347819698, 0.012391670479918673, 0.012404541493499352, 0.012390667260249686, 0.012404652658528841]"
