Taxa de aprendizado,Nº de neuronios camada escondida,Função de ativação 1,Função de ativação 2,Acurácia,Erro médio,Desvio padrão de erro,Erros de treinamento por época,Erros de validação por época,Proporção conjunto de testes
0.0005,50,sigmoid,tanh,0.8525641025641025,0.01673986345444391,0.03443837501849106,"[0.0874258643734458, 0.06892493018479558, 0.06386104797620375, 0.05826520164376068, 0.053010549849382145, 0.04802456742593743, 0.04392397575089985, 0.04004110440576397, 0.03687765559885643, 0.0341148225301126, 0.03171791430889341, 0.029431554451680907, 0.027800784932887134, 0.026020588137173617, 0.024665423491930828, 0.023196608843182743, 0.021879453144718734, 0.021013223829777276, 0.019832705878883052, 0.018952448226645973, 0.01809863014397744, 0.01736264476541491, 0.016646409814376886, 0.015918582484173466, 0.015271478838983164, 0.014714866687923408, 0.01412996478103571, 0.013548439976503101, 0.013097865557187598, 0.01272611602760968, 0.01219709831345816, 0.011853587419369281, 0.01135766339741896, 0.011046038358240293, 0.010657175942927683, 0.010303159426665895, 0.009986066990951625, 0.009625906098201095, 0.009423159812504111, 0.009165832163911808, 0.008872938422092958, 0.008577396871731792, 0.008386106241965471, 0.008101944160180882, 0.007861163038078272, 0.0076864907676594905, 0.007429587236043558, 0.00722900491623151, 0.007042681316408731, 0.006894187903637079, 0.006693125731557413, 0.006481773158882314, 0.006341296202205001, 0.006157169939159256, 0.006020174749041535, 0.005883227058779202, 0.00573357273021844, 0.0055508905229644055, 0.005446839178723736, 0.005339431743393194, 0.005173774629742878, 0.005082248943838299, 0.004968890094815002, 0.004849069043341574, 0.004756139561732438, 0.0046505004538604545, 0.004570540593883244, 0.004429852858056287, 0.004364901482492696, 0.004175319321701653, 0.004157811907402032, 0.004035413730952794, 0.003995321608854109, 0.0039040594404935727, 0.003837222005480203, 0.003743699344826897, 0.0036676361595540763, 0.003617728449176002, 0.0035309120774619147, 0.0034443958590335655, 0.00337959623112593, 0.003293730164265634, 0.00322729528777441, 0.003195534658008409, 0.003109907513465877, 0.0030555206123068467, 0.003029407196078414, 0.0029554514082450163, 0.00290737594826176, 0.002874542791233094, 0.0027687297341235156, 0.002721718077368565, 0.002706424570572114, 0.0026414728792216184, 0.002601916550142461, 0.002554947885098015, 0.0025061213845023974, 0.0024431579478740896, 0.0024039506836588055, 0.0023648862160352982, 0.002322164551259177, 0.002284679436368943, 0.002256818476476932, 0.002199193780037404, 0.002184273321613169, 0.002117229051561327, 0.0020979273023745094, 0.002056005880852592, 0.0020026338195451607, 0.0020104308844777347, 0.0019568580231935726, 0.001913303775051339, 0.0018811863618154918, 0.0018643598402558186, 0.0018389329724421667, 0.0018022781085125612, 0.0017498745921925181, 0.00169764435211024, 0.0017252416986944636, 0.0016764885137365714, 0.0016464219308860103, 0.001637511021833442, 0.0015887392882789802, 0.001557796015939061, 0.0015431409624899908, 0.0015166323272966919, 0.0014987724654720207, 0.0014795993049167644, 0.001446071518737872, 0.0014174476238352995, 0.0013899016818117874, 0.0013776478878086576, 0.0013631771466714436, 0.0013432111247335273, 0.001312629812446137, 0.0012917499839585826, 0.0012789504885831388, 0.0012552790101014396, 0.0012436386071481265, 0.0012172681743294646, 0.0011998692583409611, 0.0011754993718297712, 0.0011686909690754549, 0.0011515477806339637, 0.001120777495616931, 0.0011090144137069536, 0.0010895336668375, 0.001074180218049364, 0.0010645031687477244, 0.0010557577727230052, 0.0010394358703995966, 0.0010190779912269971, 0.0010149756547948407, 0.0009800782582619352, 0.0009709352756803596, 0.0009562282680735388, 0.000954448928950886, 0.0009332668024797128, 0.0009213636567718844, 0.0009014744628059906, 0.0008811408727362087, 0.0008927801711284268, 0.0008671391014668977, 0.0008593151266001818, 0.0008564378656657404, 0.0008281978316924451, 0.0008335877314760744, 0.0008030824941831683, 0.0008053484540644615, 0.0007818552582705711, 0.0007909825012595368, 0.0007619478667483399, 0.0007678225429718726, 0.0007525786167035228, 0.0007412205266457012, 0.0007322505621695484, 0.0007126752715766218, 0.0007218224458563732, 0.0006983208506364525, 0.000700483602233243, 0.0006858544880945804, 0.0006825321235965226, 0.0006679871385741382, 0.0006454149550862368, 0.0006567732765982271, 0.0006408918099212002, 0.0006381937342185528, 0.0006202626897295627, 0.0006228970972757668, 0.0006143183086272578, 0.0006078563472068928, 0.0005905930063289718, 0.0005964463842099784, 0.0005718931631841017, 0.0005794663528726659, 0.0005662342096806782, 0.0005565443209362643, 0.000555994686120363, 0.0005492459020245355, 0.000540582955853326, 0.0005349043147891461, 0.0005235452271730193, 0.0005231749230084496, 0.0005172262416642164, 0.0005123446380857666, 0.0005014106117632489, 0.0005014203410081638, 0.0004966960102639291, 0.0004988594884550065, 0.00047660977289230286, 0.00048306424561985476, 0.0004760506364531053, 0.00046646245460729723, 0.00046463953913588945, 0.0004490994551735984, 0.00045312729344967764, 0.0004480315650762131, 0.0004392321134788615, 0.00043586110088280136, 0.0004291001847837646, 0.0004302270587182289, 0.00042125040958643467, 0.0004162522896670562, 0.0004056297176702541, 0.00041014491167359895, 0.0004048509744812277, 0.00039904465222474956, 0.000394182955204342, 0.00039256853766943413, 0.0003868029842071065, 0.0003825913886126146, 0.0003763389218626319, 0.0003763119275302242, 0.00037295324918926013, 0.0003670836497647564, 0.00036716417609559135, 0.0003590792458645693, 0.00035364084218032077, 0.00034692246222414437, 0.0003470168046051372, 0.00034743657629465757, 0.0003402389524862465, 0.0003342469382677022, 0.0003337169211586658, 0.00033026526984572047, 0.000327798064988165, 0.0003260104026887331, 0.0003235845288780523, 0.0003176921367873481, 0.00031814400173432565, 0.0003126938714811261, 0.00031053393571113546, 0.00030713923714653494, 0.00030203501710132896, 0.0002983975419114945, 0.0002987450236503513, 0.0002948922984072434, 0.00029100222850205284, 0.0002876584162210619, 0.00028652700674556745, 0.0002845737983481681, 0.00028120321878106054, 0.0002782486502217351, 0.0002774859121805184, 0.00027040815310831913, 0.00027118447363011765, 0.00026753231108226326, 0.0002680540815258137, 0.0002603408793209919, 0.0002602660670885794, 0.00025576403116841227, 0.00025708964598102784, 0.0002522403078046058, 0.00025468869135574125, 0.0002447192256866259, 0.0002463010843798298, 0.00024448531051205147, 0.0002449353217671007, 0.00024074875002628714, 0.0002366147453060229, 0.00023812365543926506, 0.00023302776371327712, 0.00023252300800370688, 0.00023039451596804474, 0.00022586132397713835, 0.0002280477792630938, 0.0002242537245575659, 0.00022122449364219367, 0.0002225555066634003, 0.00021753388997890186, 0.0002161111706596466, 0.0002157839813975624, 0.00021227649925433228, 0.00021022280259992208, 0.00020888199420384632, 0.0002062808933342458, 0.00020687821580209838, 0.00020100209483813746, 0.00020352291869788497, 0.0002004805491767664, 0.00020039507115975842, 0.0001978863360201176, 0.00019474535407081183, 0.00019534925345860232, 0.00019191685102613515, 0.00019178336646928263, 0.00019033376174350963, 0.0001885818976756119, 0.0001888650204002335, 0.00018371413870995273, 0.0001827196227006981, 0.0001820702175828531, 0.00018053950136315587, 0.0001756994701432353, 0.0001802829455919633, 0.0001758008569776252, 0.0001744553155804091, 0.0001735569950565062, 0.00017166099795573445, 0.00016822121680235659, 0.00016930579437066372, 0.00016754846023757673, 0.00016672281889183163, 0.00016548398393757062, 0.00016343293297848963, 0.00016249086753399814, 0.00016079563981190732, 0.00015846751620568757, 0.00016017856433151186, 0.00015657903636764192, 0.00015647779561813268, 0.00015546122281332036, 0.00015363798832690416, 0.00015442637627228112, 0.0001535181966054149, 0.00014883178319308716, 0.0001495856576524502, 0.0001492954170207017, 0.00014772019523309944, 0.00014503157280160812, 0.00014644338676775105, 0.00014288101450735075, 0.0001424936270536924, 0.00014270048636890874, 0.00014270707368257954, 0.00014062190239462052, 0.000138538418852073, 0.0001375774409200231, 0.000137449182721739, 0.0001366663783869461, 0.00013489517657338848, 0.00013395704367834144, 0.00013362324442009978, 0.00013136028902467603, 0.00013155791003151147, 0.00013017804665434984, 0.00012984150398158957, 0.00012757816717677776, 0.00012807276409073203, 0.00012650832516533322, 0.00012364002315881273, 0.00012527757851126268, 0.00012466768357061436, 0.0001248041284919995, 0.00012157719218231049, 0.00012180811346886601, 0.00012104417531396699, 0.00011942337556753966, 0.00011929229035251937, 0.00011881751321277821, 0.00011678343273279058, 0.00011576216787401526, 0.00011689616750414916, 0.00011635585653088037, 0.00011407264365083222, 0.00011283819154849283, 0.00011220700164585705, 0.00011220711120352354, 0.00011143585224231167, 0.0001103420254065612, 0.00010958229393449345, 0.00010920479890406849, 0.00010792721147748438, 0.00010842414754252333, 0.00010820431947698311, 0.00010655994002155415, 0.00010577661442798657, 0.00010544427405763995, 0.00010236805559368133, 0.000104502721906573, 0.00010244094694104783, 0.00010264287828113982, 0.00010206892104218643, 0.00010046871645298819, 9.970769713809737e-05, 9.950798173438192e-05, 9.785300325608349e-05, 9.869249954555958e-05, 9.774475999841842e-05, 9.63851869623624e-05, 9.7682830804193e-05, 9.485301475464555e-05, 9.58983725481848e-05, 9.447754634442872e-05, 9.41537226685854e-05, 9.274289737450173e-05, 9.299211280248618e-05, 9.266104427547676e-05, 9.250581730052344e-05, 9.080417438334595e-05, 9.097314111290309e-05, 9.080363127434552e-05, 8.939490082149473e-05, 8.950672015906254e-05, 8.809814950981587e-05, 8.824906176012222e-05, 8.7950242264759e-05, 8.64913287004613e-05, 8.619257485086418e-05, 8.600869743154949e-05, 8.544937395468146e-05, 8.4381006351833e-05, 8.449406804348299e-05, 8.39911642638977e-05, 8.227788472617304e-05, 8.277600391372151e-05, 8.292664224207545e-05, 8.168896450418187e-05, 8.164030964072622e-05, 8.095374357434636e-05, 8.065714594120797e-05, 8.03196830719715e-05, 7.887362371867902e-05, 7.89000740710505e-05, 7.858642756967964e-05, 7.795478802159113e-05, 7.763377776227392e-05, 7.74941634881452e-05, 7.704737748345356e-05, 7.66600951261476e-05, 7.564229339650615e-05, 7.480567407712628e-05, 7.429302239560057e-05, 7.468481372845259e-05, 7.386676849454015e-05, 7.39631404323247e-05, 7.350069792377755e-05, 7.350409983557232e-05, 7.233707065544937e-05, 7.210809490032984e-05, 7.178144220210926e-05, 7.169289338034953e-05, 7.136934833837271e-05, 7.019590039691449e-05, 7.009508714671274e-05, 6.90218122802006e-05, 6.935979245797631e-05, 6.952769613738969e-05, 6.823264662469503e-05, 6.783731559342136e-05, 6.781551668519922e-05, 6.739754478669165e-05, 6.660209451460316e-05, 6.66451945370289e-05, 6.65136672256251e-05, 6.601957596900249e-05, 6.53324591756126e-05, 6.554080317093431e-05, 6.478613440905652e-05, 6.38256490430756e-05, 6.463900487337001e-05, 6.343860675211165e-05, 6.358064777992773e-05, 6.348370492030278e-05, 6.232387416817015e-05, 6.214505466088095e-05, 6.198739150599794e-05, 6.221891984815868e-05, 6.128630784114661e-05, 6.113363667321014e-05, 6.0670912446479586e-05, 6.0592425631107343e-05, 6.012702430594994e-05, 6.055721935180925e-05, 5.9925770214824584e-05, 5.93031892833157e-05, 5.910863897759181e-05, 5.887872356679334e-05, 5.810359900694908e-05, 5.816261906885251e-05, 5.7833069949583635e-05, 5.7444223870301983e-05, 5.7125934409554776e-05, 5.6786479753773195e-05, 5.679731028710204e-05, 5.6410315037913187e-05, 5.601986919952365e-05, 5.598346527639108e-05, 5.5582881400208716e-05, 5.51065174074472e-05]","[0.07140543438961111, 0.06738299071231421, 0.062404096402168305, 0.05755336129305662, 0.05304839816730203, 0.04907744953605361, 0.04501209760411952, 0.042427721546999524, 0.04023640409868939, 0.03724328068743127, 0.03546124067298578, 0.033992331552636514, 0.03238814531350587, 0.031019466561349945, 0.029728654514374887, 0.028631667261291432, 0.02816228201164606, 0.026872868333594795, 0.026024242016281906, 0.02558533991004154, 0.024840188834883172, 0.024814999874574143, 0.023926611299346146, 0.023234412237099388, 0.02293923737531605, 0.022429699030366658, 0.02220731043089008, 0.021676114110355863, 0.021764370782500098, 0.021008418645181808, 0.020894410576511296, 0.02033929750905716, 0.02037269426048217, 0.01992885078493443, 0.019875035652555866, 0.019631966034558374, 0.01921096315191661, 0.019033372313263946, 0.019056698153105647, 0.018714672639409437, 0.01846977792365202, 0.018367396565030565, 0.017954400458745537, 0.01785929968599727, 0.017893686520471946, 0.017724520042814294, 0.017510616210327214, 0.01740909448370081, 0.017624807691284848, 0.017459675065362314, 0.017238614660853725, 0.01705516199045245, 0.01715265854713317, 0.01709876650073517, 0.01685396590677091, 0.016803140762821033, 0.0166782068997115, 0.0166666358810098, 0.016776387058029897, 0.016425580272060786, 0.016491727400549373, 0.016523881586289296, 0.016242796501665265, 0.016105894271874317, 0.01626658592070685, 0.016184989135549038, 0.015861458210203818, 0.01622018355141997, 0.01594353143826854, 0.016114494321885026, 0.015980688529877534, 0.01585023055216993, 0.01569092826725748, 0.015723957624758738, 0.0156643315552966, 0.01588203708686678, 0.015754159070725103, 0.015634223390776997, 0.01543053373208721, 0.01536989177587146, 0.015338777769431218, 0.015304100695975795, 0.015270410218814813, 0.0155168359277742, 0.015461668090379951, 0.01539454020250923, 0.015353343329054855, 0.015290177309528034, 0.015254624521098329, 0.015259119413574463, 0.015322412515947686, 0.015338640662545438, 0.015184895009001718, 0.015229933032945654, 0.015196089859871078, 0.015133205421512436, 0.01515005323327551, 0.01524904499387673, 0.01507473747721087, 0.015172992873322258, 0.01496837196037051, 0.01513405157433981, 0.015091237819384961, 0.015024748466084915, 0.014962465190009041, 0.014960857992787752, 0.014885638173216767, 0.014871494186551327, 0.015056032122711383, 0.01493083239121455, 0.014986346314494343, 0.014967764546442863, 0.014976993487273781, 0.014818344655999008, 0.014945885018639134, 0.014914219424562294, 0.014892711484165329, 0.014847296243118261, 0.014794775512663574, 0.01484138426439219, 0.014880950190634379, 0.014884444660945623, 0.01471284104956833, 0.014782422654314873, 0.014810505252876456, 0.014758547965207387, 0.014845366295343738, 0.014733396439519656, 0.014674092888751905, 0.014727457409464878, 0.014763988657816017, 0.014754632005416176, 0.014617699672876124, 0.014611991780408206, 0.014699858763392052, 0.014741763272196392, 0.01473011341456734, 0.014699023571195121, 0.014719108172701457, 0.014662224194028673, 0.014630807171940804, 0.014726771337580635, 0.014597729761541885, 0.014697186426584428, 0.014686280542272799, 0.014628964319190701, 0.014719522265592325, 0.014631474661393163, 0.014675933725019071, 0.014613643533861295, 0.014586951605954107, 0.014608840641303147, 0.014573313313780895, 0.014559114101779933, 0.01465512440617541, 0.014589324234341287, 0.014672366688918206, 0.014663053382677708, 0.014605648624600375, 0.014603146200929774, 0.014528516998113515, 0.01462797956701287, 0.014574319153792707, 0.014616389857619733, 0.0145415496206475, 0.014628185053169755, 0.014609005594574906, 0.014521849284136582, 0.014487610664662849, 0.014505400058593918, 0.014550262596100389, 0.014693518840046011, 0.0145928099816665, 0.014655261592659723, 0.01458212522645667, 0.014422126927412177, 0.014436580936792074, 0.014558349680370515, 0.014556465958208144, 0.014546800929774718, 0.014496507879057069, 0.014546339868336755, 0.014561209093462183, 0.014548111085334634, 0.014485845588477306, 0.014430622390655378, 0.014480604765900513, 0.014497243440786517, 0.014486819565182272, 0.014588087738607158, 0.014602505859598512, 0.014446986896154231, 0.014495383825267036, 0.014465323113257954, 0.014478802936853991, 0.014561157524109825, 0.014480303364250265, 0.014473744470043577, 0.014545611668607144, 0.014478245930020747, 0.014533860150723634, 0.014467430538599209, 0.014495444561493535, 0.014443685166150936, 0.014537621932654624, 0.014564837335919418, 0.014537784409020652, 0.014579004816352851, 0.014461771929050024, 0.014359895213683358, 0.014425938174440484, 0.014552092411742613, 0.014533353474492347, 0.014458363771663452, 0.014453301087110657, 0.014463723804915875, 0.014508518468532416, 0.014565376750066956, 0.014524645894107166, 0.014448493471013771, 0.014447020891136524, 0.014509062798162413, 0.014507028288623044, 0.014444937812593199, 0.014466814829770852, 0.014539232284877667, 0.014461192918667341, 0.014553278408178352, 0.014449756291160121, 0.014494568156036385, 0.014494349637881264, 0.014453720612768657, 0.01455249522957709, 0.014531100353982569, 0.014467805690958863, 0.01449488653156874, 0.014555619867351731, 0.014594850397004778, 0.014420878024016178, 0.014506604120091717, 0.014551708182343744, 0.014539538835079593, 0.01445799798376327, 0.014441768157521837, 0.014439463366027258, 0.014487629952942858, 0.014572414726642396, 0.014511836960598398, 0.014540396091815873, 0.014481057805595244, 0.014561584247514874, 0.014445095986850173, 0.014492868447067096, 0.014438966553212699, 0.014562883657072844, 0.01449583887657507, 0.01448844427735847, 0.014467498381306296, 0.014493302255198428, 0.014500457995566294, 0.014502156101518393, 0.014547606502497057, 0.014526889436726672, 0.014484689557089122, 0.014597965657821803, 0.014544049587218366, 0.014519097612667042, 0.014434887233641707, 0.014390833931264342, 0.014500846215616692, 0.014521069196682446, 0.014495838227533852, 0.014585349283255177, 0.014501344212836876, 0.01456246466505462, 0.01451841014343155, 0.014391916010485648, 0.014460782942370047, 0.014485244190984086, 0.014473359932419286, 0.014476305239993563, 0.014524672473392565, 0.014487450889341039, 0.014537799407032124, 0.014575647538195943, 0.014511535970799929, 0.014502875009408566, 0.014506376567154585, 0.0145353165402639, 0.014477277689690931, 0.014531540628330241, 0.014575395255349715, 0.014567389880464172, 0.014542867019154934, 0.014588611475424397, 0.014565356552356716, 0.014509431436814437, 0.014526323959913904, 0.014490396354193521, 0.014530919849518768, 0.014563678109165529, 0.01462946371351878, 0.01455715170657822, 0.014567509108210266, 0.01454795346778855, 0.014537280998449281, 0.014572898977537392, 0.014503063125440608, 0.014532154736959816, 0.014490408453240919, 0.014540114289128436, 0.01454328336505615, 0.014571518346425434, 0.014457688303903064, 0.014543703796528586, 0.01452142299290235, 0.0145676802477088, 0.014519329066606676, 0.014535283643823277, 0.014501624141402892, 0.014515548261533241, 0.014493776453111049, 0.014523809645855753, 0.014567508537097184, 0.014525081076555287, 0.014550788137138249, 0.014566111784455603, 0.014511331642849179, 0.014511333884247295, 0.014572737630334827, 0.014551807792682047, 0.014498428991695261, 0.014604836451460749, 0.014551554133291558, 0.014536013328193879, 0.014502607414420042, 0.01453280268136419, 0.014562862471371273, 0.014594091235231182, 0.014533737232815062, 0.01452859662215165, 0.01458158559084952, 0.014563381803355925, 0.014609774739240309, 0.014556839945162839, 0.01455799069544302, 0.014527911532039282, 0.014501425994205105, 0.014551517299544814, 0.014535640072871597, 0.014545880269147075, 0.014547816572896569, 0.01459596686352114, 0.014598453310345186, 0.014583420677080409, 0.014545702822521295, 0.014637491470245784, 0.014559866866402914, 0.014567206264502834, 0.014525137311854713, 0.014600140265976988, 0.014558756743418005, 0.01456518862630319, 0.014556068511966155, 0.014592401107536882, 0.014539923830396895, 0.01458384442206948, 0.014604437633811097, 0.014563470813855525, 0.014575477534840186, 0.014578511252019052, 0.014537455011637725, 0.014522643433858548, 0.014561957968708994, 0.01459142812234704, 0.014605848443659851, 0.014595130069259856, 0.01458689867557546, 0.014564353771867898, 0.014578886865738137, 0.0146194591894368, 0.014653611285853707, 0.014642160817119589, 0.014600477080369195, 0.014593249212001582, 0.014595252381868875, 0.014548812197472293, 0.014561835682170168, 0.014616921326553813, 0.014574114010664344, 0.014574785043670328, 0.014551340514172756, 0.014617862807687027, 0.014598554258087546, 0.014613146352819125, 0.014605754631369742, 0.01455200888388012, 0.014552968776571681, 0.014574244537943096, 0.014576189761199178, 0.014602132290105154, 0.01463902682342163, 0.014596803838276, 0.014610646399699584, 0.014613520211777298, 0.014592193744492558, 0.014634478856434534, 0.014631415775250263, 0.014616910882329363, 0.014585020745084791, 0.014617719122635086, 0.014648985350615859, 0.014656536381007706, 0.014650847263642052, 0.014609049571957466, 0.01459279379572783, 0.014601789834324372, 0.014551351542644227, 0.014579762183874809, 0.01458434806294793, 0.014641272695256316, 0.014619434369405108, 0.014651646374965865, 0.014624383314374068, 0.014647548618950186, 0.014625337668768312, 0.014591337167609793, 0.01461361449091583, 0.0146264637690434, 0.014609771030055103, 0.014604946117161613, 0.014624008641453247, 0.014624015924295145, 0.014625754940269638, 0.014633339775741482, 0.01461429177211109, 0.014621233203574984, 0.01464813004499989, 0.014602428462620524, 0.01464054462493419, 0.01465479488426694, 0.014662383948631378, 0.01463481002849785, 0.01461306601596888, 0.014594840493296707, 0.014587999815417039, 0.014598531569768123, 0.014645844391009636, 0.014647261712920088, 0.014634054920834947, 0.014637649206593571, 0.014646612095583754, 0.014637740989472523, 0.014649978037618337, 0.014616516389596195, 0.014672362884136725, 0.014614698889279732, 0.014651742830464822, 0.014638983098898843, 0.014629747410544111, 0.014640552447814122, 0.014666539486996942, 0.014673902637649052, 0.014673483440066101, 0.014660841562241957, 0.014656349142816895, 0.014658090033440851, 0.014658127971554077, 0.014626127005095697, 0.014671097116256571, 0.014657742245483623, 0.014686449041949655, 0.01465027273056233, 0.014684231476083144, 0.014695913177406457, 0.014707708557069016, 0.014655772663352887, 0.01468198010023768, 0.01464259044563704, 0.014630227319313382, 0.014643042146788115, 0.014621777730733655, 0.014622739384820057, 0.014663847670569531, 0.014711493285766096, 0.014636837874941517, 0.014650455544784363, 0.014649250169574727, 0.014665133761424538, 0.014685134297870509, 0.014693207371224965, 0.014676543584737736, 0.014670753476052845, 0.014685987417297, 0.014700398244219308, 0.014673718258916469, 0.014678899300828748, 0.014689616060153886, 0.014664363335128276, 0.014684942303810983]",0.1
